service,t,x,v,a,P
E500,2303,0.989806658331,47.3185155854,-0.483235674172,6.35166521658
E501,2303,3.42080292395,29.3741090801,-0.336964431575,2.74945276922
E502,2303,5.30579785556,27.9195495619,-0.328107050577,2.54461140561
E503,2303,7.014968486,11.8772793223,1.08981080743,636919.962085
E504,2303,9.60433413005,49.3652857994,-0.504269191699,6.91483132445
E505,2303,2.97373761576,19.6375498514,1.0638563262,1053065.17166
E506,2303,5.11764053429,18.3505284475,-0.281048556004,1.43260820058
E507,2303,16.9743507435,4.30971880452,-1.1,0.0
E500,2304,1.00271077132,45.6097650833,-0.466358000857,5.90846635106
E501,2304,3.42879433514,28.1744512359,-0.329626745101,2.57973684886
E502,2304,5.31353979237,29.0238511039,1.01535939301,1556406.71338
E503,2304,7.01881355355,15.7808101534,1.078355192,846247.135247
E504,2304,9.6177964775,47.5835371297,-0.485908953837,6.42257409627
E505,2304,2.97972425659,23.4368373444,1.04648220727,1256802.37857
E506,2304,5.12298491836,19.5865752126,-0.286032536897,1.55622161033
E507,2304,0.0900010089494,0.0198843250497,1.10468472498,1066.29828577
E500,2305,1.01561730709,47.5247295738,0.574546461491,2000435.31388
E501,2305,3.43650080864,28.2366659269,1.02014603189,1514193.79754
E502,2305,5.32173826702,29.0713316971,-0.335083636649,2.70592431869
E503,2305,7.02373665757,19.6375498514,1.0638563262,1053065.17166
E504,2305,9.63077289656,45.865505747,-0.468844500166,5.97327503245
E505,2305,2.98675706264,27.1686697263,1.02642961515,1456922.35601
E506,2305,5.12828261544,18.5644405723,-0.281887855018,1.45363620348
E507,2305,0.0905615264383,3.99495369766,1.10307110046,214229.666056
E500,2306,1.02909643168,49.4780371234,0.512541311864,2000372.99233
E501,2306,3.44466605829,29.331803967,-0.336700469146,2.74334226572
E502,2306,5.32934406177,25.4281917695,-1.1,0.0
E503,2306,7.0297232984,23.4368373444,1.04648220727,1256802.37857
E504,2306,9.64361201249,47.2153935409,0.584609590788,2000445.84266
E505,2306,2.9948159869,30.8237976902,1.00391951239,1652929.11433
E506,2306,5.13355299986,19.8279571065,-0.28704373536,1.58096968678
E507,2306,0.0922248199459,7.95792934357,1.09805471433,426744.517983
E500,2307,1.04281560139,48.6099218978,-0.496403035024,6.70280910066
E501,2307,3.45264584789,28.1330665951,-0.329379075461,2.5740120736
E502,2307,5.33585469837,21.4681917695,-1.1,0.0
E503,2307,7.03675610445,27.1686697263,1.02642961515,1456922.35601
E504,2307,9.65701000477,49.2021796624,0.521145447257,2000381.38176
E505,2307,3.00387852762,34.3938036825,0.97919207688,1844371.26511
E506,2307,5.13891725072,18.8023034453,-0.282832546562,1.47719537907
E507,2307,0.0948256509717,9.54432130976,-0.254938054128,0.675891861855
E500,2308,1.05607198171,46.8554667022,-0.478600726979,6.22918345183
E501,2308,3.46035386375,28.3647455099,1.01937619039,1521062.08298
E502,2308,5.34126533497,17.5081917695,-1.1,0.0
E503,2308,7.04481502872,30.8237976902,1.00391951239,1652929.11433
E504,2308,9.67075518053,48.8816735255,-0.499219011964,6.77851687793
E505,2308,3.01391987217,37.8651811435,0.932842368934,2000887.28544
E506,2308,5.14411043001,19.7530520341,1.06337335408,1059258.98804
E507,2308,0.0974737533884,9.74378760314,-0.255347042442,0.691124262955
E500,2309,1.06887233216,45.953517857,0.626419616648,2000490.85776
E501,2309,3.46852870032,29.2890044693,-0.336433809148,2.73716981659
E502,2309,5.34557597158,13.5481917695,-1.1,0.0
E503,2309,7.05387756943,34.3938036825,0.97919207688,1844371.26511
E504,2309,9.68408566687,47.1174467423,-0.481217449941,6.29826043584
E505,2309,3.02488377504,40.9830614698,0.8053971089,2000707.72058
E506,2309,5.14953223435,19.0159444754,-0.283691290168,1.49851606166
E507,2309,0.100108965934,9.94396947216,-0.255765999178,0.706480357735
E500,2310,1.08193968256,48.0789894242,0.55668859978,2000416.9174
E501,2310,3.47649673235,28.0911969784,-0.329128873932,2.56822889691
E502,2310,5.34878660818,9.58819176946,-1.1,0.0
E503,2310,7.06391891398,37.8651811435,0.932842368934,2000887.28544
E504,2310,9.69693643719,45.6145337899,0.637870263339,2000503.54808
E505,2310,3.03665470941,43.693797704,0.704681730457,2000580.76684
E506,2310,5.15469888396,18.9485663124,1.06667840427,1016118.35976
E507,2310,0.102747566038,9.41524671361,1.09537067662,504893.270961
E500,2311,1.09556417575,49.9365181239,-0.510298412875,7.07847942865
E501,2311,3.48420782181,28.4925698002,1.01860440673,1527916.6784
E502,2311,5.35089724478,5.62819176946,-1.1,0.0
E503,2311,7.07488281685,40.9830614698,0.8053971089,2000707.72058
E504,2311,9.70991505797,47.7778681303,0.566363389399,2000426.8385
E505,2311,3.04913138277,46.0769623942,0.622273504001,2000486.30144
E506,2311,5.16013484196,19.2313798879,-0.284567070116,1.52017150805
E507,2311,0.105422434137,9.22585285879,-0.254302589635,0.651710631551
E500,2312,1.10918224367,48.1338549325,-0.491507724792,6.57171153425
E501,2312,3.4923905413,29.2460839761,-0.336166786334,2.73098946197
E502,2312,5.35190788138,1.66819176946,-1.1,0.0
E503,2312,7.08665375122,43.693797704,0.704681730457,2000580.76684
E504,2312,9.7234605975,49.7039244733,0.505530974183,2000366.21751
E505,2312,3.06223105498,48.188711482,0.553179071165,2000413.34499
E506,2312,5.16533459347,18.2143442094,-0.280519294542,1.41929860783
E507,2312,0.108089065267,9.42507130752,-0.254697581032,0.666817461967
E500,2313,1.12230878335,46.3963890984,-0.474050533573,6.10950916887
E501,2313,3.50034678231,28.0492076331,-0.328878331184,2.56243794372
E503,2313,7.09913042458,46.0769623942,0.622273504001,2000486.30144
E504,2313,9.73714490983,48.4017009718,-0.494256008042,6.64523097354
E505,2313,3.07588442699,50.0708109109,0.49421075481,2000355.39166
E506,2313,5.17072522364,19.4474916854,-0.285455511002,1.5420537991
E507,2313,0.110744429937,9.62469382961,-0.255101833877,0.682021401789
E500,2314,1.13508065667,46.5368088815,0.606937562552,2000469.62573
E501,2314,3.50806258875,28.6205235998,1.01782836264,1534778.21885
E503,2314,7.11223009679,48.188711482,0.553179071165,2000413.34499
E504,2314,9.75030710124,45.884063003,-1.1,0.0
E505,2314,3.09003239741,51.7555804455,0.443213696475,2000308.33686
E506,2314,5.17598456984,18.427364892,-0.281348909802,1.44014417302
E507,2314,0.113386939112,9.82446676614,-0.255514869779,0.697304818444
E500,2315,1.14830073659,48.5682185023,-1.1,0.0
E501,2315,3.51625159421,29.2034189963,-0.335901741256,2.72485535874
E503,2315,7.12588117922,49.8354848887,-0.509226980768,7.0493259736
E504,2315,9.7624999243,41.924063003,-1.1,0.0
E505,2315,3.10462387879,53.268809354,0.398662823946,2000269.45966
E506,2315,5.18130305055,19.6629373639,-0.286351094488,1.5640287875
E507,2315,0.116018334182,9.9277319452,1.09431952871,532375.330652
E500,2316,1.1612391584,44.6082185023,-1.1,0.0
E501,2316,3.52419611421,28.0074669062,-0.328629643355,2.55668996129
E503,2316,7.13947170747,48.0365380107,-0.490512964571,6.54515129648
E504,2316,9.77359274736,37.964063003,-1.1,0.0
E505,2316,3.1196142567,54.6315787105,0.359437318607,2000236.8827
E506,2316,5.18662180285,18.6396941823,-0.282185430334,1.46106947892
E507,2316,0.118674552735,9.10699993919,-0.254070956438,0.642728940232
E500,2317,1.1730775802,40.6482185023,-1.1,0.0
E501,2317,3.53146459208,24.2002400212,-1.1,0.0
E503,2317,7.15257170244,46.3025248992,-0.473125706685,6.08525411507
E504,2317,9.78358557041,34.004063003,-1.1,0.0
E505,2317,3.13470895008,53.4459348904,-0.548861934958,8.14845534433
E506,2317,5.191867927,19.8791736397,-0.287259884575,1.58624697922
E507,2317,0.121348518143,9.30645032772,-0.254461374715,0.657814484476
E500,2318,1.18381600201,36.6882185023,-1.1,0.0
E501,2318,3.53763413098,20.2402400212,-1.1,0.0
E503,2318,7.16534739886,46.6559551453,0.602991481698,2000465.37992
E504,2318,9.79247839347,30.044063003,-1.1,0.0
E505,2318,3.14928296466,51.5096080385,-0.527260612978,7.54416319684
E506,2318,5.19724629849,18.8527677036,-0.283034515718,1.48221777137
E507,2318,0.124009636401,9.5056856927,-0.254859812674,0.67294924305
E500,2319,1.19345442381,32.7282185023,-1.1,0.0
E501,2319,3.54270366987,16.2802400212,-1.1,0.0
E503,2319,7.17859873964,48.7037974849,0.536813406885,2000396.87085
E504,2319,9.80064262033,28.7895702451,-0.333350893919,2.66584138243
E505,2319,3.16335339063,50.4213433411,0.483469496826,2000345.24876
E506,2319,5.20242770108,19.5615372287,1.06417262573,1048988.98701
E507,2319,0.126659456347,9.70533987041,-0.255267550859,0.688182871937
E500,2320,1.20199284562,28.7682185023,-1.1,0.0
E501,2320,3.54667320877,12.3202400212,-1.1,0.0
E503,2320,7.19233210034,49.3479818552,-0.504087635354,6.90991874524
E504,2320,9.808454311,26.9902818724,-1.1,0.0
E505,2320,3.17759358129,52.0700471845,0.433863133662,2000300.00771
E506,2320,5.20785821549,19.0669835115,-0.28389788044,1.50363227925
E507,2320,0.129296389594,9.90507546097,-0.255683932064,0.703491289235
E500,2321,1.20943126743,24.8082185023,-1.1,0.0
E501,2321,3.54954274766,8.36024002118,-1.1,0.0
E503,2321,7.20578973013,47.56686305,-0.485740321715,6.41809537802
E504,2321,9.81539886152,23.0302818724,-1.1,0.0
E505,2321,3.19226791793,53.5517413416,0.390452616462,2000262.51507
E506,2321,5.21302728631,18.7559039365,1.0674494982,1005786.82068
E507,2321,0.131929761411,9.57100193523,1.09505711446,513245.656571
E500,2322,1.21576968923,20.8482185023,-1.1,0.0
E501,2322,3.55131228656,4.40024002118,-1.1,0.0
E503,2322,7.2187616002,45.8494170843,-0.468687664443,5.96918228036
E504,2322,9.82124341204,19.0702818724,-1.1,0.0
E505,2322,3.20733293052,54.8867262106,0.352179682056,2000231.02003
E506,2322,5.21845763106,19.2820299246,-0.284774403015,1.5252857113
E507,2322,0.13460077024,9.18730091206,-0.254227126546,0.64879475322
E500,2323,1.22100811104,16.8882185023,-1.1,0.0
E501,2323,3.55198651085,0.795344021181,-0.004,0.0
E503,2323,7.23160469888,47.2368924527,0.583907913449,2000445.10471
E504,2323,9.82598796256,15.1102818724,-1.1,0.0
E505,2323,3.22234296195,53.0514945719,-0.544396969664,8.02252024474
E506,2323,5.2236713502,18.26427292,-0.280712877989,1.42417128215
E507,2323,0.137269247952,9.38715379552,-0.254621751886,0.663937095734
E500,2324,1.22514653285,12.9282185023,-1.1,0.0
E502,2324,5.35255529565,3.97509959103,1.10308782976,213164.988208
E503,2324,7.2450083289,49.2213454092,0.520546109538,2000380.79471
E504,2324,9.82963251308,11.1502818724,-1.1,0.0
E505,2324,3.23680959614,51.130634079,-0.523126129659,7.42993630909
E506,2324,5.22904450971,19.497638443,-0.285663084515,1.54715431621
E507,2324,0.139926543694,9.58703421705,-0.255024921771,0.679147958672
E500,2325,1.22818495465,8.96821850235,-1.1,0.0
E502,2325,5.35421308535,7.93816552656,1.09808801263,425684.681839
E503,2325,7.25875264976,48.8640996408,-0.499036430899,6.77360163439
E504,2325,9.8321770636,7.19028187239,-1.1,0.0
E505,2325,3.25083989354,50.7643368233,0.473027590864,2000335.50817
E506,2325,5.2343176836,18.4767893868,-0.281542773421,1.4450018133
E507,2325,0.142571061861,9.78712050162,-0.255437010788,0.694442445877
E500,2326,1.23012337646,5.00821850235,-1.1,0.0
E502,2326,5.35696865652,11.8772793223,1.08981080743,636919.962085
E503,2326,7.27207834398,47.1005063931,-0.481047804157,6.29377643752
E504,2326,9.83362161412,3.23028187239,-1.1,0.0
E505,2326,3.26517035051,52.3779461184,0.424755962527,2000291.98256
E506,2326,5.2396189363,19.7146583082,-0.286567561149,1.56932820841
E507,2326,0.14520441244,9.98876737057,-0.255860922009,0.709926452547
E500,2327,1.23096179826,1.04821850235,-1.1,0.0
E502,2327,5.36081372407,15.7808101534,1.078355192,846247.135247
E503,2327,7.2849251333,45.6382302466,0.637066666401,2000502.65236
E505,2327,3.27992583279,53.8289031932,0.38244432973,2000255.80601
E506,2327,5.24495194919,18.69066182,-0.282387655314,1.46611449101
E507,2327,0.147851531001,9.21684017457,1.09576263646,494253.705268
E502,2328,5.36573682809,19.6375498514,1.0638563262,1053065.17166
E503,2328,7.29790995533,47.7989091313,0.565685277091,2000426.13962
E505,2328,3.29505335443,54.6442921483,-0.562629966763,8.54014340977
E506,2328,5.25018105672,19.9321717056,-0.287484139367,1.59171756347
E507,2328,0.150554838485,10.2417358471,1.09364790456,549213.814105
E502,2329,5.37172346892,23.4368373444,1.04648220727,1256802.37857
E503,2329,7.31146101619,49.7227061425,0.504949498696,2000365.658
E505,2329,3.30995350567,52.6602892475,-0.540001299388,7.89906239439
E506,2329,5.25557403973,18.9049852611,-0.28324407178,1.48742361175
E507,2329,0.153947740089,14.161462834,1.08350052831,759409.492812
E502,2330,5.37875627497,27.1686697263,1.02642961515,1456922.35601
E503,2330,7.32514179777,48.3844829075,-0.494078880188,6.64048642595
E505,2330,3.32431362439,50.7546575006,-0.519054522899,7.31789848163
E506,2330,5.26074762016,19.3730418946,1.06495168346,1038880.90556
E507,2330,0.158006517045,14.2417847169,-0.266815058046,1.05553405998
E502,2331,5.38677719639,29.6847226576,-0.338914153816,2.79460351688
E503,2331,7.33833669566,46.6380934036,-0.476440624504,6.17230065192
E505,2331,3.33834665374,51.1171399783,0.462355587115,2000325.67377
E506,2331,5.26618434662,19.1211755451,-0.284117839117,1.50907418812
E507,2331,0.161926585719,14.9587653098,-0.269040391332,1.11792002022
E502,2332,5.39485393008,28.4782659315,-0.331456094822,2.62202633693
E503,2332,7.35111394008,46.2302821468,0.617141341891,2000480.68986
E505,2332,3.35276998822,52.694847527,0.415430949715,2000283.85388
E506,2332,5.27135947303,18.5427475924,1.06829342237,994356.290647
E507,2332,0.165947116647,13.9956509164,-0.266076309883,1.03441976396
E502,2333,5.40259920547,27.2978166899,-0.324458278738,2.46027850459
E503,2333,7.36425376372,48.3250357945,0.548830202081,2000408.93766
E505,2333,3.36760900977,54.1143091079,0.37423267855,2000248.99244
E506,2333,5.27677944419,19.3367357903,-0.284998950724,1.53081928074
E507,2333,0.16991766587,14.7117206699,-0.268261287704,1.09627364757
E502,2334,5.41064347787,29.6414863787,-0.33864153087,2.78828842349
E503,2334,7.37793343265,49.7051065194,-0.507847558387,7.01183805145
E505,2334,3.38276272572,54.2203611849,-0.557724482792,8.40000636074
E506,2334,5.28200824911,18.3181975414,-0.28092254952,1.42944298776
E507,2334,0.173869954801,13.7513046129,-0.265355662519,1.01360737391
E501,2335,3.55255585901,3.97509959103,1.10308782976,213164.988208
E502,2335,5.41870833559,28.4359803099,-0.331200306367,2.61611260847
E503,2335,7.39148842078,47.9109444463,-0.489232140619,6.51099275293
E505,2335,3.39754751966,52.2533423459,-0.535463284696,7.77215175802
E506,2335,5.28736222003,19.5530712468,-0.285893160644,1.55280259418
E507,2335,0.177890798054,14.4644358069,-0.2674944167,1.07476550529
E501,2336,3.55421364871,7.93816552656,1.09808801263,425684.681839
E502,2336,5.42644293863,27.4267827833,1.02493321799,1470763.70329
E503,2336,7.4045541567,46.1813771425,-0.471934828959,6.05405564523
E505,2336,3.4117968202,50.3634350199,-0.514849720966,7.20266679635
E506,2336,5.29265067891,18.5314216026,-0.281757668051,1.45038059345
E507,2336,0.181790443323,14.2347666431,1.08327965522,763340.415878
E501,2337,3.55696921989,11.8772793223,1.08981080743,636919.962085
E502,2337,5.43450910647,29.5990513373,-0.338374346464,2.78209990339
E503,2337,7.41734223505,46.8243054604,0.597434658416,2000459.43209
E505,2337,3.42587315746,51.4632416834,0.451951947035,2000316.20321
E506,2337,5.29793247411,19.7690940123,-0.286796003968,1.57491587911
E507,2337,0.185848031405,14.2179312028,-0.266742900452,1.05348116874
E501,2338,3.56081428744,15.7808101534,1.078355192,846247.135247
E502,2338,5.4425623081,28.3944769635,-0.330949619552,2.61031704124
E503,2338,7.43063769661,48.8537040631,0.532083739295,2000392.16618
E504,2338,9.83455511181,3.97509959103,1.10308782976,213164.988208
E505,2338,3.44038763364,53.0059180813,0.406324088932,2000276.00099
E506,2338,5.30328049581,18.7443025153,-0.282601082545,1.47143338399
E507,2338,0.189773229981,14.9356734748,-0.268967017147,1.11588987322
E500,2339,1.231555165,3.97509959103,1.10308782976,213164.988208
E501,2339,3.56573739146,19.6375498514,1.0638563262,1053065.17166
E502,2339,5.45028810945,27.5562462267,1.02417732736,1477706.19792
E503,2339,7.44438284794,49.2172639978,-0.502718175195,6.87289254029
E504,2339,9.83621290151,7.93816552656,1.09808801263,425684.681839
E505,2339,3.45530867763,54.3945988248,0.366201838867,2000242.39289
E506,2339,5.30848997163,19.9623588063,1.06249091325,1070483.08525
E507,2339,0.193768563914,13.3425372383,-1.1,0.0
E500,2340,1.2332129547,7.93816552656,1.09808801263,425684.681839
E501,2340,3.57172403229,23.4368373444,1.04648220727,1256802.37857
E502,2340,5.45837454588,29.5568032795,-0.338108719626,2.77594803141
E503,2340,7.4578048385,47.4408963266,-0.484468276339,6.3843359087
E504,2340,9.83896847269,11.8772793223,1.08981080743,636919.962085
E505,2340,3.47044777213,53.8010452437,-0.552909993182,8.26309321079
E506,2340,5.31389797687,18.9586695624,-0.283460118273,1.49278519902
E507,2340,0.196922074258,9.3825372383,-1.1,0.0
